Scenario Name,Host,Collective,Start Offset Ticks,Activation Tick,Original TX Complete Tick,Waiting Offset Ticks,Configured Rate,Rx Total,Complete,CCT Ticks,Breakdown
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,H_0_2,red,0,0,330,0,3.0357142857142856,7000,true,478,H_0_1:1000/1000:447|H_1_2:1000/1000:336|H_1_3:1000/1000:336|H_2_2:1000/1000:336|H_2_3:1000/1000:336|H_3_2:1000/1000:336|H_3_3:1000/1000:478
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,H_0_3,inactive,0,,,0,0,0,true,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,H_1_0,inactive,0,,,0,0,0,true,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,H_1_1,inactive,0,,,0,0,0,true,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,H_1_2,red,0,0,330,0,3.0357142857142856,7000,true,478,H_0_1:1000/1000:336|H_0_2:1000/1000:336|H_1_3:1000/1000:437|H_2_2:1000/1000:336|H_2_3:1000/1000:336|H_3_2:1000/1000:336|H_3_3:1000/1000:478
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,H_1_3,red,0,0,330,0,3.0357142857142856,7000,true,478,H_0_1:1000/1000:336|H_0_2:1000/1000:336|H_1_2:1000/1000:437|H_2_2:1000/1000:336|H_2_3:1000/1000:336|H_3_2:1000/1000:336|H_3_3:1000/1000:478
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,H_2_0,inactive,0,,,0,0,0,true,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,H_2_1,inactive,0,,,0,0,0,true,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,H_2_2,red,0,0,330,0,3.0357142857142856,7000,true,508,H_0_1:1000/1000:336|H_0_2:1000/1000:336|H_1_2:1000/1000:336|H_1_3:1000/1000:336|H_2_3:1000/1000:508|H_3_2:1000/1000:336|H_3_3:1000/1000:478
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,H_2_3,red,0,0,330,0,3.0357142857142856,7000,true,478,H_0_1:1000/1000:336|H_0_2:1000/1000:336|H_1_2:1000/1000:336|H_1_3:1000/1000:336|H_2_2:1000/1000:436|H_3_2:1000/1000:336|H_3_3:1000/1000:478
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,H_3_0,inactive,0,,,0,0,0,true,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,H_3_1,inactive,0,,,0,0,0,true,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,H_3_2,red,0,0,330,0,3.0357142857142856,7000,true,536,H_0_1:1000/1000:336|H_0_2:1000/1000:336|H_1_2:1000/1000:336|H_1_3:1000/1000:336|H_2_2:1000/1000:336|H_2_3:1000/1000:387|H_3_3:1000/1000:536
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,H_3_3,red,0,0,330,0,3.0357142857142856,7000,true,461,H_0_1:1000/1000:336|H_0_2:1000/1000:336|H_1_2:1000/1000:336|H_1_3:1000/1000:336|H_2_2:1000/1000:336|H_2_3:1000/1000:387|H_3_2:1000/1000:461
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,H_0_0,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,H_0_1,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,H_0_2,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,H_0_3,red,0,0,1500,0,6.666666666666667,30000,true,1506,H_1_2:10000/10000:1506|H_3_0:10000/10000:1506|H_3_1:10000/10000:1506
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,H_1_0,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,H_1_1,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,H_1_2,red,0,0,1500,0,6.666666666666667,30000,true,1506,H_0_3:10000/10000:1506|H_3_0:10000/10000:1506|H_3_1:10000/10000:1506
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,H_1_3,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,H_2_0,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,H_2_1,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,H_2_2,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,H_2_3,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,H_3_0,red,0,0,1500,0,6.666666666666667,30000,true,1506,H_0_3:10000/10000:1506|H_1_2:10000/10000:1506|H_3_1:10000/10000:1502
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,H_3_1,red,0,0,1500,0,6.666666666666667,30000,true,1506,H_0_3:10000/10000:1506|H_1_2:10000/10000:1506|H_3_0:10000/10000:1503
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,H_3_2,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,H_3_3,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,H_0_0,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,H_0_1,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,H_0_2,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,H_0_3,red,0,0,1500,0,6.666666666666667,30000,true,1506,H_1_2:10000/10000:1506|H_3_0:10000/10000:1506|H_3_1:10000/10000:1506
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,H_1_0,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,H_1_1,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,H_1_2,red,0,0,1500,0,6.666666666666667,30000,true,1506,H_0_3:10000/10000:1506|H_3_0:10000/10000:1506|H_3_1:10000/10000:1506
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,H_1_3,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,H_2_0,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,H_2_1,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,H_2_2,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,H_2_3,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,H_3_0,red,0,0,1500,0,6.666666666666667,30000,true,1506,H_0_3:10000/10000:1506|H_1_2:10000/10000:1506|H_3_1:10000/10000:1502
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,H_3_1,red,0,0,1500,0,6.666666666666667,30000,true,1506,H_0_3:10000/10000:1506|H_1_2:10000/10000:1506|H_3_0:10000/10000:1503
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,H_3_2,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,H_3_3,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,H_0_0,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,H_0_1,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,H_0_2,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,H_0_3,red,0,0,1429,0,7.000000000000001,30000,true,1576,H_1_2:10000/10000:1440|H_3_0:10000/10000:1440|H_3_1:10000/10000:1576
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,H_1_0,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,H_1_1,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,H_1_2,red,0,0,1429,0,7.000000000000001,30000,true,1576,H_0_3:10000/10000:1440|H_3_0:10000/10000:1440|H_3_1:10000/10000:1576
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,H_1_3,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,H_2_0,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,H_2_1,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,H_2_2,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,H_2_3,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,H_3_0,red,0,0,1429,0,7.000000000000001,30000,true,1636,H_0_3:10000/10000:1443|H_1_2:10000/10000:1444|H_3_1:10000/10000:1636
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,H_3_1,red,0,0,1429,0,7.000000000000001,30000,true,1529,H_0_3:10000/10000:1445|H_1_2:10000/10000:1446|H_3_0:10000/10000:1529
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,H_3_2,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,H_3_3,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,H_0_0,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,H_0_1,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,H_0_2,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,H_0_3,red,0,0,1412,0,7.083333333333334,30000,true,1592,H_1_2:10000/10000:1423|H_3_0:10000/10000:1424|H_3_1:10000/10000:1592
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,H_1_0,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,H_1_1,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,H_1_2,red,0,0,1412,0,7.083333333333334,30000,true,1592,H_0_3:10000/10000:1423|H_3_0:10000/10000:1424|H_3_1:10000/10000:1592
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,H_1_3,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,H_2_0,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,H_2_1,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,H_2_2,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,H_2_3,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,H_3_0,red,0,0,1412,0,7.083333333333334,30000,true,1670,H_0_3:10000/10000:1426|H_1_2:10000/10000:1427|H_3_1:10000/10000:1670
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,H_3_1,red,0,0,1412,0,7.083333333333334,30000,true,1536,H_0_3:10000/10000:1429|H_1_2:10000/10000:1429|H_3_0:10000/10000:1536
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,H_3_2,inactive,0,,,0,0,0,true,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,H_3_3,inactive,0,,,0,0,0,true,,
